start,end,distance,speed limit
4413497534,2135622509,6.245,59.3
4413497534,4413497533,12.431,46.4
4413497535,4413497536,9.031,46.4
4413497535,2135622507,9.474,46.4
4413497536,4413497537,14.511,46.4
4413497536,4413497535,9.031,46.4
4413497537,4413497538,31.586,46.4
4413497537,4413497536,14.511,46.4
4413497538,4413497537,31.586,46.4
4413498351,533550530,49.388,49.3
4413501349,3331411543,81.7,50.0
4413501350,1156712209,117.684,90.0
4413501351,4413501356,65.446,90.0
4413501352,4413501349,56.596,50.0
4413501353,1223396678,53.936,90.0
4413501354,1188790279,35.137,50.0
4413501355,4413501352,29.113,50.0
4413501356,1937603678,59.194,90.0
4413501357,4413501359,48.413,90.0
4413501358,2141140259,49.214,90.0
4413501359,4413501360,28.53,90.0
4413501360,1151192772,20.55,90.0
4413501361,4413501364,55.836,90.0
4413501362,1223396641,10.295,90.0
4413501363,1156712881,38.193,90.0
4413501364,4413501369,59.25,90.0
4413501365,4413501366,13.791,90.0
4413501366,4413501368,14.271,90.0
4413501367,1151731154,32.309,90.0
4413501368,4413501370,16.918,90.0
4413501369,4413501371,39.48,90.0
4413501370,1151193389,22.816,90.0
4413501371,4413501374,74.877,90.0
4413501372,4442303602,144.463,50.0
4413501373,316451905,83.191,90.0
4413501374,1937603676,41.855,90.0
4413501375,4413501380,17.007,90.0
4413501376,316228992,17.046,90.0
4413501377,2141140285,10.053,90.0
4413501378,4413501377,9.478,90.0
4413501379,4413501373,71.979,90.0
4413501380,1151193244,23.073,90.0
4413501381,316228990,20.13,90.0
4413501382,2141140260,11.284,90.0
4413501383,2141140289,13.948,90.0
4413501384,316451900,66.448,90.0
4413501385,4413501386,12.999,90.0
4413501386,4413501387,16.646,90.0
4413501387,2141148644,16.356,90.0
4413501388,418760100,78.656,90.0
4413508845,1737223563,27.153,49.3
4413508845,4442281888,8.936,49.3
4413509962,426882127,6.638,49.3
4413509962,4421658128,45.725,49.3
4413509963,426882126,75.919,49.3
4413509963,426882127,27.33,49.3
4413509971,2001841843,28.294,46.4
4413510077,1747621057,15.114,59.3
4413510377,4413510378,27.133,46.4
4413510377,2001841804,52.326,46.4
4413510378,4413510377,27.133,46.4
4413510379,2001841804,21.894,46.4
4413510380,2001841804,25.163,46.4
4413510380,4421662481,12.519,46.4
4413510380,4413510382,50.025,46.4
4413510382,4413510380,50.025,46.4
4413512165,4413512166,11.806,49.3
4413512165,431174264,20.483,49.3
4413512166,431174269,24.14,49.3
4413512166,4413512165,11.806,49.3
4413512895,321706363,5.041,49.3
4413513923,4413513925,8.23,46.4
4413513923,4413513924,21.194,46.4
4413513924,3752714606,43.268,49.3
4413513924,4413513923,21.194,46.4
4413513925,4413513928,13.487,46.4
4413513925,4413513923,8.23,46.4
4413513926,4413513927,10.373,46.4
4413513927,1156712235,41.572,46.4
4413513927,4413513926,10.373,46.4
4413513927,4413513928,47.545,46.4
4413513928,4413513927,47.545,46.4
4413513928,4413513925,13.487,46.4
4413513929,4413513930,16.531,46.4
4413513929,4413513931,23.941,46.4
4413513930,1968971868,34.072,46.4
4413513930,1968971827,65.585,46.4
4413513930,4413513929,16.531,46.4
4413513931,4413513929,23.941,46.4
4413513931,4413513932,19.686,46.4
4413513932,1200097749,23.359,59.3
4413513932,1200097827,7.126,59.3
4413513932,4413513931,19.686,46.4
4413513933,4413513934,29.275,46.4
4413513934,1968971877,28.474,46.4
4413513934,1156712235,34.855,46.4
4413513934,4413513933,29.275,46.4
4413513935,1200097540,23.461,46.4
4413513936,2001841863,44.099,46.4
4413513936,1676935585,63.792,46.4
4413513936,4413513937,65.69,46.4
4413513937,4413513936,65.69,46.4
4413514501,418281154,86.847,49.3
4413514501,415647761,25.114,49.3
4413515650,1168830576,26.514,49.3
4413515650,431174269,26.739,49.3
4413515651,431174262,14.966,49.3
4413515651,1168830576,27.145,49.3
4413515652,4419546017,23.957,49.3
4413515652,431174262,16.418,49.3
4413515653,431174267,156.319,49.3
4413515653,431174260,81.396,49.3
4413515654,4413515655,46.86,49.3
4413515654,431174267,73.478,49.3
4413515655,4413515656,51.599,49.3
4413515655,4413515654,46.86,49.3
4413515656,426882131,57.884,49.3
4413515656,4413515655,51.599,49.3
4413520826,3325080843,199.281,49.3
4413520826,426886933,91.233,49.3
4413521094,4413521096,61.76,46.4
4413521095,1127494347,31.663,46.4
4413521096,6606110702,34.096,46.4
4413521096,2534921875,35.878,46.4
4413521096,4413521094,61.76,46.4
4413521097,1968971418,44.139,46.4
4413521098,1127494278,60.77,46.4
4413521098,1156735383,25.265,46.4
4413521098,4413521099,45.959,46.4
4413521099,4413521098,45.959,46.4
4413521099,1968971418,39.635,46.4
4413547926,26069800,34.966,50.0
4413547927,2612147314,39.837,50.0
4413547928,2612147325,28.281,50.0
4413547929,2612147317,47.197,90.0
4413547930,3669625020,34.603,90.0
4413547931,1188790137,62.287,90.0
4413547932,4413547937,71.757,90.0
4413547933,4413547930,45.25,90.0
4413547934,4413547931,32.254,90.0
4413547935,4413547934,26.891,90.0
4413547936,2612147323,74.393,90.0
4413547937,4413547950,50.59,90.0
4413547938,1188790090,22.82,90.0
4413547939,4413547936,22.748,90.0
4413547940,4413547933,72.989,90.0
4413547941,4413547939,12.055,90.0
4413547942,4413547941,10.974,90.0
4413547943,1151731627,12.787,90.0
4413547944,1188790193,20.251,90.0
4413547945,4413547942,16.377,90.0
4413547946,4413547944,16.591,90.0
4413547947,1188790312,13.397,90.0
4413547948,4413547946,9.593,90.0
4413547949,4413547940,33.905,90.0
4413547950,4413547957,30.26,90.0
4413547951,4413547953,11.782,90.0
4413547952,1151731359,18.056,90.0
4413547953,1151731576,23.039,90.0
4413547954,1151731277,20.026,90.0
4413547955,1188790292,18.454,90.0
4413547956,1188790136,17.152,90.0
4413547957,426882164,54.079,90.0
4413547958,4413547960,10.407,90.0
4413547959,26069797,17.108,90.0
4413547960,1188790308,10.688,90.0
4413547961,4413547959,17.394,90.0
4413547962,4413547964,16.144,90.0
4413547963,2612147342,115.562,90.0
4413547964,1151731407,18.042,90.0
4413547965,1188790282,23.747,90.0
4413547966,1151731586,14.688,90.0
4413547967,1151731040,19.145,90.0
4413547968,4413547967,19.799,90.0
4413547969,4413547972,13.461,90.0
4413547970,441675604,63.666,50.0
4413547971,1156712684,59.874,90.0
4413547972,1188790239,11.383,90.0
4413547973,1151731560,32.384,90.0
4413547974,1188790240,13.296,90.0
4413547975,1188790305,30.775,90.0
4413547976,1151731524,29.57,90.0
4413547977,4413547978,22.208,90.0
4413547978,4413547980,25.512,90.0
4413547979,26069794,34.903,90.0
4413547980,1188790097,29.03,90.0
4413547981,4413547984,52.552,90.0
4413547982,4413547979,28.613,90.0
4413547983,1156712574,74.391,90.0
4413547984,4413559934,49.011,90.0
4413553244,3335279409,40.734,49.3
4413553244,4413553245,29.074,49.3
4413553245,4413553244,29.074,49.3
4413553245,4413553246,24.291,49.3
4413553246,4413553245,24.291,49.3
4413553246,1079387267,23.394,49.3
4413553247,1079387267,25.026,49.3
4413553247,2385316010,34.515,49.3
4413553286,4413553288,34.524,90.0
4413553287,1151731325,104.788,50.0
4413553288,1151731667,27.812,90.0
4413558474,4421546076,16.412,59.3
4413558474,1307159638,39.83,59.3
4413558479,1307159551,31.98,59.3
4413558479,4421546076,16.022,59.3
4413558493,4413454892,23.979,49.3
4413558493,1974739807,78.0,49.3
4413558494,418281159,47.808,49.3
4413558494,3114944512,45.032,49.3
4413559931,59840890,64.851,100.0
4413559932,4413559945,160.013,100.0
4413559933,2612147344,32.448,90.0
4413559934,4413559938,47.583,90.0
4413559935,4413559933,24.762,90.0
4413559936,4413559931,44.182,100.0
4413559937,4413547983,115.087,90.0
4413559938,4413559940,43.747,90.0
4413559939,26069793,41.463,90.0
4413559940,1151731412,36.653,90.0
4413559941,4413559936,63.671,100.0
4413559942,4413559939,54.613,90.0
4413559943,3669625009,35.866,90.0
4413559944,4413559948,54.276,90.0
4413559945,59841230,68.622,100.0
4413559946,4413559943,43.356,90.0
4413559947,4413559942,49.464,90.0
4413559948,4413559953,52.458,90.0
4413559949,4413559941,88.941,100.0
4413559950,4413559947,27.887,90.0
4413559951,4413559946,44.611,90.0
4413559952,4413559951,28.159,90.0
4413559953,1937603681,51.881,90.0
4413559954,4413559949,53.853,100.0
4413559955,2612147349,24.024,90.0
4413559956,4413559960,51.817,100.0
4413559957,1156712695,55.343,90.0
4413559958,4413559954,61.145,100.0
4413559959,4413559963,48.066,90.0
4413559960,1188790251,48.183,100.0
4413559961,2612147350,68.341,90.0
4413559962,4413559958,49.746,100.0
4413559963,4413559965,43.626,90.0
4413559964,4413559961,49.894,90.0
4413559965,4413559967,37.738,90.0
4413559966,4413559964,33.17,90.0
4413559967,4413559968,23.771,90.0
4413559968,1937603686,22.448,90.0
4413559969,3500700961,68.695,90.0
4413559970,4413559976,68.737,100.0
4413559971,4413559974,46.101,90.0
4413559972,59840888,114.386,100.0
4413559973,4413559969,47.708,90.0
4413559974,4413559975,55.557,90.0
4413559975,1937603689,102.966,90.0
4413563984,59841232,156.522,100.0
4413563985,59840892,242.254,100.0
4413563986,313164209,149.33,59.3
4413564240,1370835754,147.911,50.0
4413564241,2905579461,7.402,49.3
4413564244,2772961532,81.713,49.3
4413564245,6521328453,20.091,49.3
4413564246,1076646311,14.564,49.3
4413564247,1076646549,50.591,49.3
4413564248,2903205422,32.659,49.3
4413564464,4421631881,8.865,46.4
4413564464,3615165874,95.452,46.4
4413564468,4421632694,39.164,59.3
4413564468,1449735560,17.251,59.3
4413564469,4421632693,12.855,46.4
4413564469,4421632692,7.965,46.4
4413564470,1307159576,18.928,46.4
4413564470,4421632693,12.578,46.4
4413564471,4421569328,25.267,49.3
4413564472,1076646515,34.958,49.3
4413564473,4379218997,33.702,49.3
4413564474,4379218981,24.356,49.3
4413564475,4379218991,41.119,49.3
4413564481,7276635588,27.031,59.3
4413564481,2141140302,41.489,59.3
4413568819,4421638845,73.019,46.4
4413568819,1307159384,37.168,46.4
4413568820,1307159342,25.269,46.4
4413568820,3345763582,197.322,46.4
4413568822,4421638849,63.154,46.4
4413568822,1307159342,30.885,46.4
4413568823,4413568824,20.551,46.4
4413568823,4421638850,12.443,46.4
4413568824,1307159549,30.972,46.4
4413568824,4413568823,20.551,46.4
4413568828,3615165874,21.458,46.4
4413568828,3615165875,23.55,46.4
4413568830,2485105431,31.162,59.3
4413568830,4421638877,6.131,59.3
4413568831,4421638890,9.157,59.3
4413568831,2485105475,3.059,59.3
4413568832,2485105475,2.486,59.3
4413568832,2485105471,9.41,59.3
4413568833,4421638892,2.892,59.3
4413568833,3500700830,3.846,59.3
4413570292,2485105349,9.689,46.4
4413570292,2485105341,5.95,46.4
4413570293,2485105351,42.088,46.4
4413570293,4297139843,35.813,46.4
4413570294,2485105358,5.182,46.4
4413570294,2485105349,29.704,46.4
4413570295,2485105356,28.191,46.4
4413570295,4413570297,27.109,46.4
4413570296,4413570297,18.64,46.4
4413570296,2485105358,6.163,46.4
4413570297,4413570295,27.109,46.4
4413570297,4413570296,18.64,46.4
4413570298,4398474359,19.298,46.4
4413570298,4398474358,15.755,46.4
4413570299,4413570301,6.772,46.4
4413570299,4398474357,12.024,46.4
4413570300,4398474358,7.587,46.4
4413570300,4413570301,8.276,46.4
4413570301,4413570300,8.276,46.4
4413570301,4413570299,6.772,46.4
4413570304,4413570305,106.7,46.4
4413570304,2485105391,31.883,46.4
4413570305,4413570308,52.512,46.4
4413570305,4413570304,106.7,46.4
4413570306,3500706510,12.523,46.4
4413570306,4413570307,10.54,46.4
4413570307,4413570306,10.54,46.4
4413570307,3500706509,9.912,46.4
4413570308,3500706509,6.185,46.4
4413570308,4413570305,52.512,46.4
4413583914,4421490882,37.447,49.3
4413583914,4421490864,78.798,49.3
4413583915,431411922,32.78,49.3
4413583915,524319457,60.944,49.3
4413583915,4421490886,18.899,46.4
4413583916,4413583917,13.209,46.4
4413583916,4421490886,23.165,46.4
4413583917,4413583918,13.804,46.4
4413583917,4413583916,13.209,46.4
4413583918,4413583919,27.443,46.4
4413583918,4413583917,13.804,46.4
4413583919,4413583918,27.443,46.4
4418877051,3752313955,9.191,50.0
4418877051,4413410442,10.482,50.0
4418911718,1072287899,29.219,49.3
4418949076,1156712231,215.464,90.0
4418949077,1156712103,106.116,90.0
4418949078,4418949077,105.715,90.0
4418950190,2135622504,49.607,50.0
4418950190,418575662,48.692,50.0
4418950191,4413410439,23.165,50.0
4418950191,1156712805,23.213,50.0
4419037395,316228988,10.961,90.0
4419114770,4419114773,20.39,46.4
4419114770,4419114771,21.891,46.4
4419114771,4419114770,21.891,46.4
4419114771,4419114772,51.001,46.4
4419114772,1122467971,19.98,46.4
4419114772,1122467978,32.473,46.4
4419114772,4419114771,51.001,46.4
4419114773,2534921852,8.89,46.4
4419114773,4419114770,20.39,46.4
4419114774,4419114775,8.25,46.4
4419114774,2534921852,13.259,46.4
4419114775,4419114774,8.25,46.4
4419114776,1122467983,3.033,59.3
4419114776,5267916932,34.017,59.3
4419114776,4419114777,15.807,46.4
4419114777,4419114778,17.403,46.4
4419114777,4419114776,15.807,46.4
4419114778,4419114780,16.38,46.4
4419114778,4419114777,17.403,46.4
4419114779,2534921849,93.855,46.4
4419114779,4419114783,32.578,46.4
4419114779,1122467921,165.885,46.4
4419114780,4419114782,11.14,46.4
4419114780,4419114778,16.38,46.4
4419114782,1122467955,19.943,59.3
4419114782,1122467921,85.739,59.3
4419114782,4419114780,11.14,46.4
4419114783,4419114779,32.578,46.4
4419114783,26069984,34.351,46.4
4419114783,4419114785,165.922,46.4
4419114785,1122468021,33.505,46.4
4419114785,1122467921,30.634,46.4
4419114785,4419114783,165.922,46.4
4419115596,3357200329,22.187,50.0
4419123140,2903311407,14.908,49.3
4419123140,2903311406,13.692,49.3
4419123141,1726063079,16.132,50.0
4419123142,1726063086,34.651,49.3
4419123142,1726063072,28.139,49.3
4419128653,26059311,14.588,50.0
4419128653,1924125174,57.536,50.0
4419131111,321706339,21.781,50.0
4419131111,3677436638,40.939,50.0
4419131165,2661456248,97.255,50.0
4419131166,3335279417,56.992,50.0
4419131166,4421593188,38.85,46.4
4419131168,4421594589,3.183,46.4
4419131168,4421593188,2.525,46.4
4419131169,4419131171,32.977,46.4
4419131169,4421594591,3.382,46.4
4419131171,4419131169,32.977,46.4
4419135032,4421608071,62.22,46.4
4419135032,2385316019,25.642,46.4
4419135041,1747621154,51.614,49.3
4419142208,4429480619,44.668,50.0
4419142208,2399106409,32.14,50.0
4419142209,2399106409,15.965,50.0
4419142209,2399106417,16.446,50.0
4419142210,4793220423,7.061,50.0
4419142210,5371862403,18.977,50.0
4419142211,5371862403,16.883,50.0
4419142211,4421598137,6.004,50.0
4419142212,26069936,46.85,50.0
4419142213,4419142215,82.258,50.0
4419142214,2042814498,91.024,50.0
4419142215,4419142217,81.237,50.0
4419142216,4419142214,127.384,50.0
4419142217,4419142218,11.132,50.0
4419142218,26069943,129.876,50.0
4419142219,4419142216,96.704,50.0
4419142220,2272258136,9.867,49.3
4419142221,1722866414,6.43,49.3
4419142222,1722866407,6.971,49.3
4419142223,1722866344,6.601,49.3
4419142224,4419142225,12.798,49.3
4419142225,1722866419,18.647,49.3
4419149607,2042814502,22.918,50.0
4419149608,4419149609,20.285,50.0
4419149609,2042814506,13.767,50.0
4419149610,2042814504,17.481,50.0
4419149611,4419149613,9.589,59.3
4419149612,26069944,19.82,50.0
4419149613,2500758985,14.53,59.3
4419149614,2042814508,33.3,50.0
4419149615,4419149617,108.061,50.0
4419149616,2500758996,17.247,59.3
4419149617,4419149619,116.214,50.0
4419149618,1127494210,67.364,49.3
4419149619,1099409425,269.502,50.0
4419155966,1724126488,54.222,50.0
4419155967,2042814494,48.609,50.0
4419478853,4419478854,55.693,46.4
4419478854,1103039602,91.361,59.3
4419478854,1103039576,50.418,59.3
4419478854,4419478853,55.693,46.4
4419481457,4419481460,109.763,46.4
4419481458,1115665905,17.242,49.3
4419481458,4398463916,133.484,46.4
4419481459,4419481460,22.636,59.3
4419481459,1378014297,42.425,59.3
4419481459,4419481461,54.672,46.4
4419481460,4398463916,44.039,59.3
4419481460,4419481459,22.636,59.3
4419481460,4419481457,109.763,46.4
4419481461,4419481459,54.672,46.4
4419494958,4419494959,46.328,46.4
4419494959,4419494958,46.328,46.4
4419494959,1103039778,33.09,59.3
4419494959,1103039694,6.002,59.3
4419494960,1103039747,45.738,59.3
4419494960,1103039670,3.328,59.3
4419494960,4419494961,84.4,46.4
4419494961,4421575036,76.07,46.4
4419494961,1103039769,48.276,46.4
4419494961,4419494960,84.4,46.4
4419494962,1103039769,55.417,59.3
4419494962,1103039747,31.303,59.3
4419494962,4419494964,38.77,46.4
4419494963,4419494965,47.402,46.4
4419494964,4419494962,38.77,46.4
4419494965,4419494966,5.969,46.4
4419494965,4419494963,47.402,46.4
4419494966,4419494967,4.704,46.4
4419494966,4419494965,5.969,46.4
4419494967,4419494968,19.696,46.4
4419494967,4419494966,4.704,46.4
4419494968,1127494235,42.759,59.3
4419494968,1127494285,46.373,59.3
4419494968,4419494967,19.696,46.4
4419495108,313164197,24.529,59.3
4419495109,314947107,159.5,59.3
4419495110,311080368,35.001,59.3
4419495111,382954293,19.897,59.3
4419495112,59840893,64.784,100.0
4419495113,382954308,17.082,59.3
4419495114,4419495121,159.124,100.0
4419495115,311080355,112.878,59.3
4419495117,1168830530,19.188,59.3
4419495118,1168830712,19.065,59.3
4419495119,4419495115,55.364,59.3
4419495120,1168830664,47.094,59.3
4419495121,59841233,64.849,100.0
4419495122,382954209,150.496,100.0
4419495123,4419495120,74.561,59.3
4419495124,311080353,49.678,59.3
4419495125,4419495124,82.748,59.3
4419495126,313164221,82.165,59.3
4419498982,2385316062,78.616,50.0
4419498983,2385316061,173.283,50.0
4419499759,2384319107,59.517,50.0
4419499760,1151193072,40.731,50.0
4419499791,4419499792,7.085,59.3
4419499792,4419499793,13.658,59.3
4419499792,4419499791,7.085,59.3
4419499793,4419499794,19.005,59.3
4419499793,4419499792,13.658,59.3
4419499794,4419499795,8.596,59.3
4419499794,4419499793,19.005,59.3
4419499795,4419499796,7.272,59.3
4419499795,4419499794,8.596,59.3
4419499796,4419499797,5.574,59.3
4419499796,4419499795,7.272,59.3
4419499797,3331411544,8.652,59.3
4419499797,4419499796,5.574,59.3
4419499798,4419499799,36.384,59.3
4419499798,4379219002,98.498,59.3
